POINTID,LATITUDE,LATITUDE,DAY,PRECIPITATION,TEMPERATURE_MAX,TEMPERATURE_MIN,TEMPERATURE_AVG,RADIATION,WINDSPEED
1064,11.77354011,46.80558304,20200906,0,28.46,18.75,23.64,23684.08,2.48
1064,11.77354011,46.80558304,20200907,0.04,28.07,20.42,24.25,21822.37,2.72
1064,11.77354011,46.80558304,20200908,0,27.54,21.31,24.44,20604.63,4.18
1064,11.77354011,46.80558304,20200909,0,27.13,20.23,23.64,21349.65,3.18
1064,11.77354011,46.80558304,20200910,0,28.45,20.68,24.55,20939.72,2.99
1064,11.77354011,46.80558304,20200911,0,28.17,22.38,25.28,19285.57,3.5
1064,11.77354011,46.80558304,20200912,0,27.67,21.01,24.34,20319.82,3.6
1064,11.77354011,46.80558304,20200913,0,28.58,22.27,25.42,20524.14,4.41
1064,11.77354011,46.80558304,20200914,0,28.58,22.4,25.48,20724.69,3.49
1064,11.77354011,46.80558304,20200915,0.02,27.89,21.8,24.84,18109.54,2.85
1064,11.77354011,46.80558304,20200916,0,28.18,21.45,24.81,17574.28,2.77
1064,11.77354011,46.80558304,20200917,0.02,27.48,22.59,25.01,13232.48,4.1
1064,11.77354011,46.80558304,20200918,0.09,27.62,22.77,25.19,16579.56,4.74
1064,11.77354011,46.80558304,20200919,0,27.07,20.4,23.77,17772.46,3.7
1064,11.77354011,46.80558304,20200920,0.03,27.29,19.94,23.62,17401.7,2.39
1064,11.77354011,46.80558304,20200921,0.12,26.89,20.77,23.83,11688.99,2.2
1064,11.77354011,46.80558304,20200922,0.37,27.6,18.4,23,12962.77,2.29
1064,11.77354011,46.80558304,20200923,1.29,28.51,18.32,23.4,16010.86,2.3
1064,11.77354011,46.80558304,20200924,0.08,27.92,17.18,22.55,16851.67,3.17
1064,11.77354011,46.80558304,20200925,0.74,28.38,20.97,24.68,10943.55,4.19
1064,11.77354011,46.80558304,20200926,1.03,20.89,12.74,16.81,11245.89,3.47
1064,11.77354011,46.80558304,20200927,20.17,21.04,13.62,17.35,9188.7,3.06
1064,11.77354011,46.80558304,20200928,0.31,20.49,14.09,17.33,8804.58,3.14
1064,11.77354011,46.80558304,20200929,0.01,22.33,14.26,18.3,17564.16,2.77
1064,11.77354011,46.80558304,20200930,0,23.02,14.73,18.84,17455.87,2.33
1064,11.77354011,46.80558304,20201001,0,23.84,15.38,19.61,15779.13,2.65
1064,11.77354011,46.80558304,20201002,0,26.05,16.56,21.28,13683.49,3.69
1064,11.77354011,46.80558304,20201003,0.04,30.59,20.29,25.46,14259.65,4.91
1064,11.77354011,46.80558304,20201004,0,25.44,18.32,21.87,15053.04,4.59
1064,11.77354011,46.80558304,20201005,0,26.34,17.99,22.16,10283.08,3.15
1064,11.77354011,46.80558304,20201006,0.06,22.83,16.3,19.56,14666.19,2.75
1064,11.77354011,46.80558304,20201007,6.27,20.27,17.01,18.63,5995.04,3.31
1064,11.77354011,46.80558304,20201008,0.02,21.33,14.78,18.02,14056.02,3.98
1064,11.77354011,46.80558304,20201009,0,22.73,15.04,18.89,15590.59,3.17
1064,11.77354011,46.80558304,20201010,0,23.76,14.41,19.07,15393.93,2.22
1064,11.77354011,46.80558304,20201011,0.33,22.5,14.9,18.68,9514.95,2.12
1064,11.77354011,46.80558304,20201012,1.46,17.36,14.66,16,5727.55,2.79
1064,11.77354011,46.80558304,20201013,1.44,16.79,11.62,14.23,10038,3.12
1064,11.77354011,46.80558304,20201014,0.53,21.69,10.28,15.97,11024.53,2.23
1064,11.77354011,46.80558304,20201015,0.81,21.78,15.12,18.46,10011.09,4.12
1064,11.77354011,46.80558304,20201016,0.22,19.96,12.64,16.3,10852.28,3.22
1064,11.77354011,46.80558304,20201017,0.79,17.46,11.12,14.29,11013.44,2.16
1064,11.77354011,46.80558304,20201018,0.37,18.53,11.56,15.02,13197.88,2.18
1064,11.77354011,46.80558304,20201019,0,19.52,12.17,15.83,14194.44,2.43
1064,11.77354011,46.80558304,20201020,0,19.79,12.11,15.94,13475.8,2.21
1064,11.77354011,46.80558304,20201021,0,20.09,10.78,15.45,13651.34,2.17
1064,11.77354011,46.80558304,20201022,0,20.26,11.89,16.06,13318.29,2.05
1064,11.77354011,46.80558304,20201023,0,20.74,11.97,16.35,12976.4,1.8
1064,11.77354011,46.80558304,20201024,3.45,18.46,14.06,16.28,4738.82,1.88
1064,11.77354011,46.80558304,20201025,0.01,20.82,13.31,17.04,11380.93,2.21
1064,11.77354011,46.80558304,20201026,0.01,23.07,12.65,17.87,12699.87,2.77
1064,11.77354011,46.80558304,20201027,2.05,18.5,15.47,17,3842.4,2.7
1064,11.77354011,46.80558304,20201028,0.46,18.07,13.33,15.69,7813.77,3.94
1064,11.77354011,46.80558304,20201029,0,19.18,11.74,15.47,10813.18,2.97
1064,11.77354011,46.80558304,20201030,0,19.56,12.9,16.23,10735.82,3.08
1064,11.77354011,46.80558304,20201031,0,19.65,11.7,15.67,11113.52,2.61
1064,11.77354011,46.80558304,20201101,0.1,17.8,11.68,14.77,7951.29,2.44
1064,11.77354011,46.80558304,20201102,0.02,19.73,12.12,15.92,9977.18,2.08
1064,11.77354011,46.80558304,20201103,0,20.04,12.13,16.09,10253.29,2.04
1064,11.77354011,46.80558304,20201104,0.3,18.95,13.38,16.15,6440.32,2
1064,11.77354011,46.80558304,20201105,0,16.97,14.62,15.8,5130.86,3.06
1064,11.77354011,46.80558304,20201106,0,17.57,15.24,16.39,3386.92,3.49
1064,11.77354011,46.80558304,20201107,0,18.62,12.86,15.74,9590.08,3.51
1064,11.77354011,46.80558304,20201108,0,18.88,11.49,15.2,10041.54,2.94
1064,11.77354011,46.80558304,20201109,0,20.11,13.24,16.68,9963.71,3.81
1064,11.77354011,46.80558304,20201110,0,19.52,13.39,16.46,9210.91,2.77
1064,11.77354011,46.80558304,20201111,0,18.61,12.38,15.49,8751.75,1.93
1064,11.77354011,46.80558304,20201112,0,19.05,11.77,15.42,7337.25,1.94
1064,11.77354011,46.80558304,20201113,0.06,18.89,11.84,15.37,8067.36,2
1064,11.77354011,46.80558304,20201114,1.23,16.69,11.76,14.2,4627.73,1.56
1064,11.77354011,46.80558304,20201115,0.09,18.35,12.59,15.44,6331.25,2
1064,11.77354011,46.80558304,20201116,4.18,20.74,12.53,16.62,4912.56,2.39
1064,11.77354011,46.80558304,20201117,6.55,14.05,13.06,13.52,2637.67,4.86
1064,11.77354011,46.80558304,20201118,0.11,16.32,12.59,14.46,6761.8,3.31
1064,11.77354011,46.80558304,20201119,0.08,16.73,11.13,13.96,8411.31,1.94
1064,11.77354011,46.80558304,20201120,27.6,14.17,10.78,12.48,2702.3,3.33
1064,11.77354011,46.80558304,20201121,12.55,11.57,10.27,10.94,2383.83,4.7
1064,11.77354011,46.80558304,20201122,0,10.3,6.25,8.25,3580,3.2
1064,11.77354011,46.80558304,20201123,0.2,15.24,8.03,11.62,6790.67,2.1
1064,11.77354011,46.80558304,20201124,0,14,10.72,12.39,4439.74,3.52
1064,11.77354011,46.80558304,20201125,0,14.1,10.6,12.37,5127.19,2.31
1064,11.77354011,46.80558304,20201126,0,16.29,10.37,13.34,7360.58,1.84
1064,11.77354011,46.80558304,20201127,0.09,16.07,8.85,12.47,7597.59,2.05
1064,11.77354011,46.80558304,20201128,1.03,13.4,8.84,11.12,3598.38,2.38
1064,11.77354011,46.80558304,20201129,15.15,13.48,10.99,12.25,1968.7,3.83
1064,11.77354011,46.80558304,20201130,0,12.09,10.24,11.17,5640.25,3.83
1064,11.77354011,46.80558304,20201201,0.03,13.25,7.46,10.32,5707.25,3.21
1064,11.77354011,46.80558304,20201202,7.94,14.68,9.36,12,3428.68,4.64
1064,11.77354011,46.80558304,20201203,10.5,11.15,10.51,10.8,1178.33,2.58
1064,11.77354011,46.80558304,20201204,0.02,13.77,7.6,10.7,7053.64,3.33
1064,11.77354011,46.80558304,20201205,0.02,17.36,10.16,13.77,7328.25,6.37
1064,11.77354011,46.80558304,20201206,6.69,15.1,12.4,13.78,1953.85,6.62
1064,11.77354011,46.80558304,20201207,0.35,15.79,8.77,12.3,5565.8,2.76
1064,11.77354011,46.80558304,20201208,1.31,14.34,8.53,11.43,3525.6,3.38
1064,11.77354011,46.80558304,20201209,0.02,13.44,10.26,11.85,3313.95,2.47
1064,11.77354011,46.80558304,20201210,0.12,14.94,7.92,11.41,6662.29,2.87
1064,11.77354011,46.80558304,20201211,0.27,12.16,8.24,10.18,3338.25,2.11
1064,11.77354011,46.80558304,20201212,2.14,13.81,7.94,10.88,4534.13,2.54
1064,11.77354011,46.80558304,20201213,2.12,11.71,9.17,10.45,3580.61,4.51
1064,11.77354011,46.80558304,20201214,0,14,9.09,11.58,6908.12,4.86
1064,11.77354011,46.80558304,20201215,0,14.04,8.5,11.25,7091.24,2.58
1064,11.77354011,46.80558304,20201216,0.08,14.36,7.16,10.76,7220.68,1.85
1064,11.77354011,46.80558304,20201217,0,15.74,7.19,11.47,7370.38,1.92
1064,11.77354011,46.80558304,20201218,0,14.71,8.22,11.46,6983.14,2.12
1064,11.77354011,46.80558304,20201219,0,14.19,7.81,11.03,4815.58,1.72
1064,11.77354011,46.80558304,20201220,0,14.2,7.46,10.83,6429.89,1.67
1064,11.77354011,46.80558304,20201221,0,13.79,7.63,10.71,3865.17,1.84
1064,11.77354011,46.80558304,20201222,0,14.6,8.43,11.55,5901.37,1.53
1064,11.77354011,46.80558304,20201223,0,15.38,8.59,11.96,7246.48,1.85
1064,11.77354011,46.80558304,20201224,0,17.96,10.49,14.22,7389.76,4.1
1064,11.77354011,46.80558304,20201225,0.61,17.1,13.81,15.47,3234.24,4.27
1064,11.77354011,46.80558304,20201226,8.88,9.95,9.41,9.7,1627.25,3.63
1064,11.77354011,46.80558304,20201227,6.59,7.49,5.42,6.48,1822.98,4.69
1064,11.77354011,46.80558304,20201228,3.86,15.32,4.67,10,4953.59,6.05
1064,11.77354011,46.80558304,20201229,1.32,15.28,8.28,11.75,6763.52,4.81
1064,11.77354011,46.80558304,20201230,0.89,14.12,9.12,11.63,4520.97,2.4
1064,11.77354011,46.80558304,20201231,0.37,11.45,6.56,8.99,6866.72,2.06
1064,11.77354011,46.80558304,20210101,9.13,2.68,6143.69,0.04,5.62,12.64
1064,11.77354011,46.80558304,20210102,10.74,4.68,4571.4,0.26,7.18,14.34
1064,11.77354011,46.80558304,20210103,9.97,2.96,4095.26,0.32,7.44,12.54
1064,11.77354011,46.80558304,20210104,9.59,2.16,7290.99,0,6.42,12.78
1064,11.77354011,46.80558304,20210105,8.58,2.57,4119.05,1.23,5.52,11.63
1064,11.77354011,46.80558304,20210106,9.94,3.23,5043.27,0,7.68,12.17
1064,11.77354011,46.80558304,20210107,8.17,2.06,3612.66,6.64,6.66,9.7
1064,11.77354011,46.80558304,20210108,6.35,3.49,1996.01,2.17,5.74,6.98
1064,11.77354011,46.80558304,20210109,6.42,2.5,1213.41,2.48,5.9,6.94
1064,11.77354011,46.80558304,20210110,6.33,3.37,1527.96,6.52,5.35,7.29
1064,11.77354011,46.80558304,20210111,6.06,4.05,2287.88,0.21,4.95,7.08
1064,11.77354011,46.80558304,20210112,6.81,3.34,4407.33,0.48,5.1,8.53
1064,11.77354011,46.80558304,20210113,7.84,2.87,9342.94,0,3.84,11.84
1064,11.77354011,46.80558304,20210114,8.97,2.68,9798.69,4.03,4.27,13.68
1064,11.77354011,46.80558304,20210115,7.39,2.33,4982.81,0.35,5.73,9.06
1064,11.77354011,46.80558304,20210116,6.2,3.38,3954.47,0.22,5.52,6.85
1064,11.77354011,46.80558304,20210117,4.49,2.03,4180.02,3.15,2.66,6.32
1064,11.77354011,46.80558304,20210118,6.16,2.8,8140.18,0.18,3.43,8.87
1064,11.77354011,46.80558304,20210119,8.14,2.03,10393.13,0.3,4.05,12.26
1064,11.77354011,46.80558304,20210120,10.1,2.27,10027.36,0,6.21,13.95
1064,11.77354011,46.80558304,20210121,12.04,3.58,6543.77,0.33,8.62,15.43
1064,11.77354011,46.80558304,20210122,13.9,4.23,4087.94,1.61,11.93,15.87
1064,11.77354011,46.80558304,20210123,12.94,5.4,6628.8,1.07,11.33,14.55
1064,11.77354011,46.80558304,20210124,11.34,4.44,3171.47,3.57,9.79,12.94
1064,11.77354011,46.80558304,20210125,9.65,3.97,4651.42,0.72,6.33,12.98
1064,11.77354011,46.80558304,20210126,7.23,5.31,8716.49,3.17,5.35,9.09
1064,11.77354011,46.80558304,20210127,7.15,2.84,9504.18,0.08,3.69,10.59
1064,11.77354011,46.80558304,20210128,8.47,2.3,11247.7,0,4.63,12.35
1064,11.77354011,46.80558304,20210129,11.88,3.23,7239.16,0.07,6.96,16.8
1064,11.77354011,46.80558304,20210130,13.11,3.04,9136.21,0.16,8.22,17.99
1064,11.77354011,46.80558304,20210131,13.1,3.22,5271.24,2.44,10.52,15.65
1064,11.77354011,46.80558304,20210201,11.05,2.32,6003.61,0.03,8.01,14.08
1064,11.77354011,46.80558304,20210202,11.22,1.82,6599.26,0.1,8.75,13.64
1064,11.77354011,46.80558304,20210203,10.96,2.61,11087.38,0,7.09,14.85
1064,11.77354011,46.80558304,20210204,10.71,1.93,7232.9,0,7.38,14.12
1064,11.77354011,46.80558304,20210205,11.3,2.24,8559.7,0.08,8.94,13.64
1064,11.77354011,46.80558304,20210206,11.72,2.68,7841.03,0,9.72,13.73
1064,11.77354011,46.80558304,20210207,14.21,4.41,7901.93,3.73,9.06,19.32
1064,11.77354011,46.80558304,20210208,14.04,5.11,8695.69,0.14,11.89,16.17
1064,11.77354011,46.80558304,20210209,13.81,5,7940.09,0.79,11.3,16.29
1064,11.77354011,46.80558304,20210210,14.99,4.29,5960.52,3.83,12.97,17.05
1064,11.77354011,46.80558304,20210211,11.88,3.33,11257.86,0.22,9.45,14.29
1064,11.77354011,46.80558304,20210212,8.2,2.2,3074.8,6.13,7.65,8.73
1064,11.77354011,46.80558304,20210213,4.16,4.01,2059.42,12.11,3.64,4.7
1064,11.77354011,46.80558304,20210214,2.97,5.61,8449.6,1.12,1.58,4.36
1064,11.77354011,46.80558304,20210215,5.12,3.43,12160.64,0,2.89,7.38
1064,11.77354011,46.80558304,20210216,6.13,2.45,13979.93,0,1.25,11.03
1064,11.77354011,46.80558304,20210217,9.19,2.12,11929.01,0,4.66,13.72
1064,11.77354011,46.80558304,20210218,11.36,2.1,13644.56,0,8.1,14.65
1064,11.77354011,46.80558304,20210219,11.15,2.13,14525.04,0,6.82,15.44
1064,11.77354011,46.80558304,20210220,11.53,2.37,14770.89,0,7.7,15.3
1064,11.77354011,46.80558304,20210221,11.01,2.41,13596.56,0,7.66,14.34
1064,11.77354011,46.80558304,20210222,9.87,1.9,9746.18,0,7.33,12.44
1064,11.77354011,46.80558304,20210223,10.65,3.45,13358.19,0,6.99,14.27
1064,11.77354011,46.80558304,20210224,12.75,3.9,15568.3,0,9.86,15.67
1064,11.77354011,46.80558304,20210225,14.68,2.23,15369.63,0,11.13,18.24
1064,11.77354011,46.80558304,20210226,13.97,2.37,15565.33,0,10.02,17.89
1064,11.77354011,46.80558304,20210227,13.18,2.95,15923.26,0,9.85,16.48
1064,11.77354011,46.80558304,20210228,11.15,3.71,14577.18,0,8.72,13.55
1064,11.77354011,46.80558304,20210301,10.08,3.38,16707.79,0,6.83,13.35
1064,11.77354011,46.80558304,20210302,11.23,2.7,15680.96,0,7.65,14.79
1064,11.77354011,46.80558304,20210303,11.33,2.57,17361.84,0,7.71,14.93
1064,11.77354011,46.80558304,20210304,11.27,2.32,17527.75,0,7.19,15.3
1064,11.77354011,46.80558304,20210305,11.85,2.35,16558.51,0,7.77,15.86
1064,11.77354011,46.80558304,20210306,10.4,2.18,5412.5,0.99,9.25,11.53
1064,11.77354011,46.80558304,20210307,9.18,1.99,7499.37,0.07,7.32,11.04
1064,11.77354011,46.80558304,20210308,8.97,1.31,4810.33,9.92,7.16,10.79
1064,11.77354011,46.80558304,20210309,9.04,2.84,2412.57,25.56,8.64,9.46
1064,11.77354011,46.80558304,20210310,9.2,4.8,13942.69,0.1,6.85,11.58
1064,11.77354011,46.80558304,20210311,10.33,3.68,18628.36,0,6.74,13.93
1064,11.77354011,46.80558304,20210312,12.78,3.88,13729.89,0,9.45,16.04
1064,11.77354011,46.80558304,20210313,14.36,2.96,15610.24,0.08,11.23,17.52
1064,11.77354011,46.80558304,20210314,14.38,5.09,13134.71,4.65,11.73,17.07
1064,11.77354011,46.80558304,20210315,8.56,5.14,13829.8,0.56,4.9,12.17
1064,11.77354011,46.80558304,20210316,10.1,3.82,14612.32,2.58,7.06,13.1
1064,11.77354011,46.80558304,20210317,9.26,3.4,18956.77,0.33,5.46,12.98
1064,11.77354011,46.80558304,20210318,7.59,3.2,14164.7,0.38,4.59,10.66
1064,11.77354011,46.80558304,20210319,7.11,2.09,15151.45,0.27,3.82,10.44
1064,11.77354011,46.80558304,20210320,7.51,2.87,6348.69,1.08,5.77,9.29
1064,11.77354011,46.80558304,20210321,7.43,4.64,8666.07,0,5.49,9.4
1064,11.77354011,46.80558304,20210322,8.47,5.28,12423.06,0.64,6.08,10.81
1064,11.77354011,46.80558304,20210323,7.94,5.66,13065.02,0.69,6.12,9.76
1064,11.77354011,46.80558304,20210324,9.87,4.08,15095.83,0,6.92,12.87
1064,11.77354011,46.80558304,20210325,11.38,2.35,17429.97,0,7.71,15.08
1064,11.77354011,46.80558304,20210326,12.15,2.96,19356.2,0,7.87,16.4
1064,11.77354011,46.80558304,20210327,13.37,2.19,18460.68,0,9.42,17.3
1064,11.77354011,46.80558304,20210328,13.66,2.13,21209.15,0,10.02,17.32
1064,11.77354011,46.80558304,20210329,14.55,2.97,19727.8,0,11.06,18.07
1064,11.77354011,46.80558304,20210330,14.98,3.39,21979.76,0,12.28,17.73
1064,11.77354011,46.80558304,20210331,15.72,2.43,22021.18,0,12.69,18.73
1064,11.77354011,46.80558304,20210401,17.08,2.58,22831.68,0.1,12.57,21.57
1064,11.77354011,46.80558304,20210402,18.32,2.67,21322.03,0,14.7,21.9
1064,11.77354011,46.80558304,20210403,17.32,3.46,18651.11,10.02,14.53,20.14
1064,11.77354011,46.80558304,20210404,11.64,3.81,16954.27,0,10.2,13.11
1064,11.77354011,46.80558304,20210405,10.95,2.91,20571.15,0,7.09,14.8
1064,11.77354011,46.80558304,20210406,13.04,5.52,18473.11,0.87,7.58,18.53
1064,11.77354011,46.80558304,20210407,7.31,4.99,9906.15,1.08,5.31,9.33
1064,11.77354011,46.80558304,20210408,8.25,3.53,24350.49,0,3.52,12.94
1064,11.77354011,46.80558304,20210409,10.37,3.01,25221.2,0,5.85,14.88
1064,11.77354011,46.80558304,20210410,11.94,2.64,19250.62,0.01,7.48,16.47
1064,11.77354011,46.80558304,20210411,13.33,2.7,14420.84,0,10.37,16.33
1064,11.77354011,46.80558304,20210412,14.66,2.56,15209.23,1.93,11.57,17.68
1064,11.77354011,46.80558304,20210413,13.25,3.77,13829.97,3.2,11.3,15.2
1064,11.77354011,46.80558304,20210414,9.35,3.79,17602.1,0,6.62,12.03
1064,11.77354011,46.80558304,20210415,10.12,2.08,15757.53,0,7.34,12.92
1064,11.77354011,46.80558304,20210416,10.31,2.26,14124.67,0,7.43,13.19
1064,11.77354011,46.80558304,20210417,10.78,3.69,15894.19,0,8.02,13.54
1064,11.77354011,46.80558304,20210418,11.41,2.44,17935.96,3.76,8.32,14.48
1064,11.77354011,46.80558304,20210419,11.07,2.65,14315.54,0.19,7.84,14.26
1064,11.77354011,46.80558304,20210420,11.77,2.63,24787.52,0,8.23,15.25
1064,11.77354011,46.80558304,20210421,12.63,3.11,25897.22,0.15,8.84,16.41
1064,11.77354011,46.80558304,20210422,12.86,2.12,10253.7,3.32,11.45,14.28
1064,11.77354011,46.80558304,20210423,13.54,2.59,16073.62,0.85,11.13,15.96
1064,11.77354011,46.80558304,20210424,14.26,3.17,25891,0,10.89,17.64
1064,11.77354011,46.80558304,20210425,14.98,2.71,27574.66,0,10.96,19.01
1064,11.77354011,46.80558304,20210426,15.7,2.77,21288.3,0,11.65,19.74
1064,11.77354011,46.80558304,20210427,15.26,2.39,17990.02,0.21,12.6,17.96
1064,11.77354011,46.80558304,20210428,14.77,1.9,16083.11,0.02,12.72,16.78
1064,11.77354011,46.80558304,20210429,15.68,2.29,16728.02,0.23,12.35,19.1
1064,11.77354011,46.80558304,20210430,18.81,2.49,24846.6,0,15.07,22.5
1064,11.77354011,46.80558304,20210501,18.65,3.2,16197.05,0.05,14.6,22.68
1064,11.77354011,46.80558304,20210502,20.55,5.15,22453.92,0,17.95,23.16
1064,11.77354011,46.80558304,20210503,16.67,3.09,19037.26,0,13.58,19.76
1064,11.77354011,46.80558304,20210504,15.29,2.33,26139,0.11,11.28,19.24
1064,11.77354011,46.80558304,20210505,17.64,3.16,27428.27,0,14.29,21.01
1064,11.77354011,46.80558304,20210506,18.5,4.23,24837.4,0,14.71,22.28
1064,11.77354011,46.80558304,20210507,19.93,3.76,27102.55,0,15.55,24.29
1064,11.77354011,46.80558304,20210508,17.58,2.99,22910.93,0,15,20.12
1064,11.77354011,46.80558304,20210509,17.26,2.72,29073.42,0,13.4,21.13
1064,11.77354011,46.80558304,20210510,18.67,2.62,28867.14,0,14.89,22.43
1064,11.77354011,46.80558304,20210511,20.16,2.84,23373.72,0.17,15.97,24.31
1064,11.77354011,46.80558304,20210512,19.35,4.08,27554.02,0.03,16.06,22.67
1064,11.77354011,46.80558304,20210513,18.29,4.92,21996.65,0.26,14.86,21.64
1064,11.77354011,46.80558304,20210514,17.34,3.61,26370.36,6.03,13.69,21.04
1064,11.77354011,46.80558304,20210515,15.49,3.46,23375.52,0.38,12.01,18.93
1064,11.77354011,46.80558304,20210516,18.19,3.01,19958.89,0,14.8,21.6
1064,11.77354011,46.80558304,20210517,20.73,3.97,29100.27,0,16.04,25.45
1064,11.77354011,46.80558304,20210518,19.3,3.52,30042.85,0,14.99,23.58
1064,11.77354011,46.80558304,20210519,19.43,4.21,21457.91,1.86,15.44,23.41
1064,11.77354011,46.80558304,20210520,15.89,4.57,27142.29,0,12.21,19.56
1064,11.77354011,46.80558304,20210521,17.47,3.87,30906.22,0,13.47,21.51
1064,11.77354011,46.80558304,20210522,21.01,3.04,25516.02,0,16.42,25.6
1064,11.77354011,46.80558304,20210523,19.83,2.57,20729.23,0,15.91,23.74
1064,11.77354011,46.80558304,20210524,22.45,2.97,22311.29,0,16.85,28.01
1064,11.77354011,46.80558304,20210525,20.87,3.2,26360.68,0,18.15,23.67
1064,11.77354011,46.80558304,20210526,20.28,2.47,25317.95,0,17.44,23.07
1064,11.77354011,46.80558304,20210527,19.88,2.46,28492.45,0,16.07,23.72
1064,11.77354011,46.80558304,20210528,19.36,3.66,29689.72,0,16.14,22.55
1064,11.77354011,46.80558304,20210529,19.73,2.86,29742.17,0.55,16.18,23.25
1064,11.77354011,46.80558304,20210530,17.81,3.38,15552.12,0.93,15.26,20.37
1064,11.77354011,46.80558304,20210531,17.5,3.78,29985.18,0,14.45,20.59
1064,11.77354011,46.80558304,20210601,18.06,3.69,31411.25,0,13.93,22.17
1064,11.77354011,46.80558304,20210602,19.35,2.72,31426.12,0,14.82,23.87
1064,11.77354011,46.80558304,20210603,20.89,2.34,31470.45,0,16.29,25.5
1064,11.77354011,46.80558304,20210604,22.25,2.81,30658.27,0,18.26,26.26
1064,11.77354011,46.80558304,20210605,22.98,2.13,21396.63,0,19.43,26.53
1064,11.77354011,46.80558304,20210606,22.88,1.91,16060.23,4.02,20.62,25.22
1064,11.77354011,46.80558304,20210607,20.28,2.38,15286.85,1.53,17.87,22.63
1064,11.77354011,46.80558304,20210608,21,2.76,20314.33,0.63,17.55,24.43
1064,11.77354011,46.80558304,20210609,22.58,3.47,25613.8,0,19.32,25.86
1064,11.77354011,46.80558304,20210610,23.52,3.66,25836.23,0.01,20.47,26.59
1064,11.77354011,46.80558304,20210611,22.8,4.01,26954.03,1.62,19.61,26
1064,11.77354011,46.80558304,20210612,23.51,3.4,26601.82,0.07,20.12,26.89
1064,11.77354011,46.80558304,20210613,25.56,2.64,30137.65,0.39,20.88,30.17
1064,11.77354011,46.80558304,20210614,22.92,2.63,27579.94,0,20.04,25.77
1064,11.77354011,46.80558304,20210615,21.45,2.89,30857.23,0,17.92,24.97
1064,11.77354011,46.80558304,20210616,22.18,2.46,30304.21,0,18.11,26.23
1064,11.77354011,46.80558304,20210617,23.46,2.51,31907.17,0,18.73,28.2
1064,11.77354011,46.80558304,20210618,24.3,2.09,28883.14,0,20.53,28.03
1064,11.77354011,46.80558304,20210619,26.58,2.63,30742.46,0,22.52,30.64
1064,11.77354011,46.80558304,20210620,27.77,2.67,29607.74,0,23.17,32.33
1064,11.77354011,46.80558304,20210621,29.19,2.58,28783.12,0,25.69,32.63
1064,11.77354011,46.80558304,20210622,29.25,2.41,28600.9,0,25.95,32.59
1064,11.77354011,46.80558304,20210623,26.93,2.4,27710.75,0,23.51,30.36
1064,11.77354011,46.80558304,20210624,27.96,2.49,24277.48,0,24.86,31.04
1064,11.77354011,46.80558304,20210625,27.63,3.02,20943.12,0,25.43,29.84
1064,11.77354011,46.80558304,20210626,26.09,2.88,31041.99,0,22.61,29.56
1064,11.77354011,46.80558304,20210627,25.98,2.61,30669.59,0,21.67,30.27
1064,11.77354011,46.80558304,20210628,26.43,2.98,30677.73,0,22.29,30.58
1064,11.77354011,46.80558304,20210629,27.45,2.69,30403.06,0,22.68,32.25
1064,11.77354011,46.80558304,20210630,28.83,3.35,27723.67,0,25.01,32.71
1064,11.77354011,46.80558304,20210701,26.66,3.38,30441.46,0,23.55,29.72
1064,11.77354011,46.80558304,20210702,26.11,2.84,29942.38,0,22.38,29.87
1064,11.77354011,46.80558304,20210703,25.88,3.27,29390.12,0,22.38,29.3
1064,11.77354011,46.80558304,20210704,26.95,2.71,27309.35,0.07,23.18,30.67
1064,11.77354011,46.80558304,20210705,26.15,3.87,26846.32,0.08,23.49,28.85
1064,11.77354011,46.80558304,20210706,26.24,3.53,30738.22,0,22.09,30.42
1064,11.77354011,46.80558304,20210707,27.63,2.44,30600.89,0,23.22,31.99
1064,11.77354011,46.80558304,20210708,29.01,2.49,30501.79,0,24.56,33.5
1064,11.77354011,46.80558304,20210709,28.45,3.57,22363.95,0,26.05,30.81
1064,11.77354011,46.80558304,20210710,26.47,3.32,28970.59,0,22.8,30.13
1064,11.77354011,46.80558304,20210711,27.26,2.88,30017.73,0,23.18,31.34
1064,11.77354011,46.80558304,20210712,27.38,3.16,30205.61,0,23.3,31.52
1064,11.77354011,46.80558304,20210713,30.17,2.97,27529.16,0,24.36,35.95
1064,11.77354011,46.80558304,20210714,27.89,3.38,22797.55,0,25.64,30.18
1064,11.77354011,46.80558304,20210715,25.09,3.22,28570.88,0,21.52,28.68
1064,11.77354011,46.80558304,20210716,24.71,3.05,20391.54,4.81,21.73,27.61
1064,11.77354011,46.80558304,20210717,21.41,3.24,16229.32,9.35,18.86,23.93
1064,11.77354011,46.80558304,20210718,23.28,4.04,25561.99,4.89,19.3,27.24
1064,11.77354011,46.80558304,20210719,25.03,4.35,19671.34,1.62,22.5,27.64
1064,11.77354011,46.80558304,20210720,26.17,3.71,27773.2,0.3,22.76,29.56
1064,11.77354011,46.80558304,20210721,26.42,2.89,28569.18,0,22.9,29.96
1064,11.77354011,46.80558304,20210722,25.79,2.82,27649.61,0,22.72,28.84
1064,11.77354011,46.80558304,20210723,26.08,2.31,28895.17,0.71,22.04,30.11
1064,11.77354011,46.80558304,20210724,27.47,2.67,29385.19,0,23.28,31.6
1064,11.77354011,46.80558304,20210725,30.38,2.76,22388.55,0,25.18,35.6
1064,11.77354011,46.80558304,20210726,32.43,2.49,20828.01,0,28.55,36.26
